"----------O--OO--O--XXXXX","X","-","-","-","-","-","-","-","-","-","-","O","-","-","O","O","-","-","O","-","-","X","X","X","X","X"
"----------O--OO-O---XXXXX","X","-","-","-","-","-","-","-","-","-","-","O","-","-","O","O","-","O","-","-","-","X","X","X","X","X"
"----------O--OOO----XXXXX","X","-","-","-","-","-","-","-","-","-","-","O","-","-","O","O","O","-","-","-","-","X","X","X","X","X"
"----------O--OOXXXXX----O","X","-","-","-","-","-","-","-","-","-","-","O","-","-","O","O","X","X","X","X","X","-","-","-","-","O"
"----------O--OOXXXXX---O-","X","-","-","-","-","-","-","-","-","-","-","O","-","-","O","O","X","X","X","X","X","-","-","-","O","-"
"----------O--OOXXXXX--O--","X","-","-","-","-","-","-","-","-","-","-","O","-","-","O","O","X","X","X","X","X","-","-","O","-","-"
"----------O--OOXXXXX-O---","X","-","-","-","-","-","-","-","-","-","-","O","-","-","O","O","X","X","X","X","X","-","O","-","-","-"
"----------O--OOXXXXXO----","X","-","-","-","-","-","-","-","-","-","-","O","-","-","O","O","X","X","X","X","X","O","-","-","-","-"
"----------O-O-O----OXXXXX","X","-","-","-","-","-","-","-","-","-","-","O","-","O","-","O","-","-","-","-","O","X","X","X","X","X"
"----------O-O-O---O-XXXXX","X","-","-","-","-","-","-","-","-","-","-","O","-","O","-","O","-","-","-","O","-","X","X","X","X","X"
"----------O-O-O--O--XXXXX","X","-","-","-","-","-","-","-","-","-","-","O","-","O","-","O","-","-","O","-","-","X","X","X","X","X"
"----------O-O-OXXXXX----O","X","-","-","-","-","-","-","-","-","-","-","O","-","O","-","O","X","X","X","X","X","-","-","-","-","O"
"----------O-O-OXXXXX---O-","X","-","-","-","-","-","-","-","-","-","-","O","-","O","-","O","X","X","X","X","X","-","-","-","O","-"
"----------O-O-OXXXXX--O--","X","-","-","-","-","-","-","-","-","-","-","O","-","O","-","O","X","X","X","X","X","-","-","O","-","-"
"----------O-OOO-----XXXXX","X","-","-","-","-","-","-","-","-","-","-","O","-","O","O","O","-","-","-","-","-","X","X","X","X","X"
"----------O-OOOXXXXX-----","X","-","-","-","-","-","-","-","-","-","-","O","-","O","O","O","X","X","X","X","X","-","-","-","-","-"
"----------OO-OO-----XXXXX","X","-","-","-","-","-","-","-","-","-","-","O","O","-","O","O","-","-","-","-","-","X","X","X","X","X"
"----------OO-OOXXXXX-----","X","-","-","-","-","-","-","-","-","-","-","O","O","-","O","O","X","X","X","X","X","-","-","-","-","-"
"----------XXXXX------OOOO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","-","-","-","O","O","O","O"
"----------XXXXX-----O-OOO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","-","-","O","-","O","O","O"
"----------XXXXX-----OO-OO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","-","-","O","O","-","O","O"
"----------XXXXX----O--OOO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","-","O","-","-","O","O","O"
"----------XXXXX----O-O-OO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","-","O","-","O","-","O","O"
"----------XXXXX----O-OO-O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","-","O","-","O","O","-","O"
"----------XXXXX----O-OOO-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","-","O","-","O","O","O","-"
"----------XXXXX----OO--OO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","-","O","O","-","-","O","O"
"----------XXXXX----OO-O-O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","-","O","O","-","O","-","O"
"----------XXXXX----OO-OO-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","-","O","O","-","O","O","-"
"----------XXXXX----OOO--O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","-","O","O","O","-","-","O"
"----------XXXXX----OOO-O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","-","O","O","O","-","O","-"
"----------XXXXX----OOOO--","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","-","O","O","O","O","-","-"
"----------XXXXX---O---OOO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","-","-","-","O","O","O"
"----------XXXXX---O--O-OO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","-","-","O","-","O","O"
"----------XXXXX---O--OO-O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","-","-","O","O","-","O"
"----------XXXXX---O--OOO-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","-","-","O","O","O","-"
"----------XXXXX---O-O--OO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","-","O","-","-","O","O"
"----------XXXXX---O-O-O-O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","-","O","-","O","-","O"
"----------XXXXX---O-O-OO-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","-","O","-","O","O","-"
"----------XXXXX---O-OO--O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","-","O","O","-","-","O"
"----------XXXXX---O-OO-O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","-","O","O","-","O","-"
"----------XXXXX---O-OOO--","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","-","O","O","O","-","-"
"----------XXXXX---OO---OO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","O","-","-","-","O","O"
"----------XXXXX---OO--O-O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","O","-","-","O","-","O"
"----------XXXXX---OO--OO-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","O","-","-","O","O","-"
"----------XXXXX---OO-O--O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","O","-","O","-","-","O"
"----------XXXXX---OO-O-O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","O","-","O","-","O","-"
"----------XXXXX---OO-OO--","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","O","-","O","O","-","-"
"----------XXXXX---OOO---O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","O","O","-","-","-","O"
"----------XXXXX---OOO--O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","O","O","-","-","O","-"
"----------XXXXX---OOO-O--","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","O","O","-","O","-","-"
"----------XXXXX---OOOO---","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","-","O","O","O","O","-","-","-"
"----------XXXXX--O----OOO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","-","-","-","-","O","O","O"
"----------XXXXX--O---O-OO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","-","-","-","O","-","O","O"
"----------XXXXX--O---OO-O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","-","-","-","O","O","-","O"
"----------XXXXX--O---OOO-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","-","-","-","O","O","O","-"
"----------XXXXX--O--O--OO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","-","-","O","-","-","O","O"
"----------XXXXX--O--O-O-O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","-","-","O","-","O","-","O"
"----------XXXXX--O-O---OO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","-","O","-","-","-","O","O"
"----------XXXXX--O-O--O-O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","-","O","-","-","O","-","O"
"----------XXXXX--O-O--OO-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","-","O","-","-","O","O","-"
"----------XXXXX--O-O-O--O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","-","O","-","O","-","-","O"
"----------XXXXX--O-O-O-O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","-","O","-","O","-","O","-"
"----------XXXXX--O-O-OO--","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","-","O","-","O","O","-","-"
"----------XXXXX--O-OO---O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","-","O","O","-","-","-","O"
"----------XXXXX--O-OO--O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","-","O","O","-","-","O","-"
"----------XXXXX--O-OO-O--","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","-","O","O","-","O","-","-"
"----------XXXXX--O-OOO---","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","-","O","O","O","-","-","-"
"----------XXXXX--OO----OO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","O","-","-","-","-","O","O"
"----------XXXXX--OO---O-O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","O","-","-","-","O","-","O"
"----------XXXXX--OO---OO-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","O","-","-","-","O","O","-"
"----------XXXXX--OO--O--O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","O","-","-","O","-","-","O"
"----------XXXXX--OO--O-O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","O","-","-","O","-","O","-"
"----------XXXXX--OO--OO--","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","O","-","-","O","O","-","-"
"----------XXXXX--OO-O---O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","O","-","O","-","-","-","O"
"----------XXXXX--OO-O--O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","O","-","O","-","-","O","-"
"----------XXXXX--OO-O-O--","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","O","-","O","-","O","-","-"
"----------XXXXX--OO-OO---","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","O","-","O","O","-","-","-"
"----------XXXXX--OOO----O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","O","O","-","-","-","-","O"
"----------XXXXX--OOO---O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","O","O","-","-","-","O","-"
"----------XXXXX--OOO--O--","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","O","O","-","-","O","-","-"
"----------XXXXX--OOO-O---","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","O","O","-","O","-","-","-"
"----------XXXXX--OOOO----","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","-","O","O","O","O","-","-","-","-"
"----------XXXXX-O--O---OO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","-","O","-","-","-","O","O"
"----------XXXXX-O--O--O-O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","-","O","-","-","O","-","O"
"----------XXXXX-O--O--OO-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","-","O","-","-","O","O","-"
"----------XXXXX-O--O-O--O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","-","O","-","O","-","-","O"
"----------XXXXX-O--O-O-O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","-","O","-","O","-","O","-"
"----------XXXXX-O--O-OO--","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","-","O","-","O","O","-","-"
"----------XXXXX-O--OO---O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","-","O","O","-","-","-","O"
"----------XXXXX-O--OO--O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","-","O","O","-","-","O","-"
"----------XXXXX-O--OO-O--","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","-","O","O","-","O","-","-"
"----------XXXXX-O--OOO---","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","-","O","O","O","-","-","-"
"----------XXXXX-O-O----OO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","O","-","-","-","-","O","O"
"----------XXXXX-O-O---O-O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","O","-","-","-","O","-","O"
"----------XXXXX-O-O---OO-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","O","-","-","-","O","O","-"
"----------XXXXX-O-O--O--O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","O","-","-","O","-","-","O"
"----------XXXXX-O-O--O-O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","O","-","-","O","-","O","-"
"----------XXXXX-O-O-O---O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","O","-","O","-","-","-","O"
"----------XXXXX-O-OO----O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","O","O","-","-","-","-","O"
"----------XXXXX-O-OO---O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","O","O","-","-","-","O","-"
"----------XXXXX-O-OO--O--","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","O","O","-","-","O","-","-"
"----------XXXXX-O-OO-O---","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","O","O","-","O","-","-","-"
"----------XXXXX-O-OOO----","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","-","O","O","O","-","-","-","-"
"----------XXXXX-OO-O----O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","O","-","O","-","-","-","-","O"
"----------XXXXX-OO-O---O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","O","-","O","-","-","-","O","-"
"----------XXXXX-OO-O--O--","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","O","-","O","-","-","O","-","-"
"----------XXXXX-OO-O-O---","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","O","-","O","-","O","-","-","-"
"----------XXXXX-OO-OO----","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","O","-","O","O","-","-","-","-"
"----------XXXXX-OOO-----O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","O","O","-","-","-","-","-","O"
"----------XXXXX-OOO----O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","O","O","-","-","-","-","O","-"
"----------XXXXX-OOO---O--","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","O","O","-","-","-","O","-","-"
"----------XXXXX-OOOO-----","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","-","O","O","O","O","-","-","-","-","-"
"----------XXXXXO---O---OO","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","O","-","-","-","O","-","-","-","O","O"
"----------XXXXXO---O--O-O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","O","-","-","-","O","-","-","O","-","O"
"----------XXXXXO---O--OO-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","O","-","-","-","O","-","-","O","O","-"
"----------XXXXXO---O-O--O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","O","-","-","-","O","-","O","-","-","O"
"----------XXXXXO---O-O-O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","O","-","-","-","O","-","O","-","O","-"
"----------XXXXXO---OO---O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","O","-","-","-","O","O","-","-","-","O"
"----------XXXXXO--OO----O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","O","-","-","O","O","-","-","-","-","O"
"----------XXXXXO--OO---O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","O","-","-","O","O","-","-","-","O","-"
"----------XXXXXO--OO--O--","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","O","-","-","O","O","-","-","O","-","-"
"----------XXXXXO--OO-O---","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","O","-","-","O","O","-","O","-","-","-"
"----------XXXXXO--OOO----","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","O","-","-","O","O","O","-","-","-","-"
"----------XXXXXO-O-O----O","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","O","-","O","-","O","-","-","-","-","O"
"----------XXXXXO-O-O---O-","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","O","-","O","-","O","-","-","-","O","-"
"----------XXXXXO-O-O--O--","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","O","-","O","-","O","-","-","O","-","-"
"----------XXXXXO-OOO-----","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","O","-","O","O","O","-","-","-","-","-"
"----------XXXXXOO-OO-----","X","-","-","-","-","-","-","-","-","-","-","X","X","X","X","X","O","O","-","O","O","-","-","-","-","-"
"---------O-------OOOXXXXX","X","-","-","-","-","-","-","-","-","-","O","-","-","-","-","-","-","-","O","O","O","X","X","X","X","X"
"---------O------O-OOXXXXX","X","-","-","-","-","-","-","-","-","-","O","-","-","-","-","-","-","O","-","O","O","X","X","X","X","X"
"---------O------OO-OXXXXX","X","-","-","-","-","-","-","-","-","-","O","-","-","-","-","-","-","O","O","-","O","X","X","X","X","X"
"---------O------OOO-XXXXX","X","-","-","-","-","-","-","-","-","-","O","-","-","-","-","-","-","O","O","O","-","X","X","X","X","X"
"---------O-----O--OOXXXXX","X","-","-","-","-","-","-","-","-","-","O","-","-","-","-","-","O","-","-","O","O","X","X","X","X","X"
"---------O-----O-O-OXXXXX","X","-","-","-","-","-","-","-","-","-","O","-","-","-","-","-","O","-","O","-","O","X","X","X","X","X"
"---------O-----O-OO-XXXXX","X","-","-","-","-","-","-","-","-","-","O","-","-","-","-","-","O","-","O","O","-","X","X","X","X","X"
"---------O-----OO--OXXXXX","X","-","-","-","-","-","-","-","-","-","O","-","-","-","-","-","O","O","-","-","O","X","X","X","X","X"
"---------O-----OO-O-XXXXX","X","-","-","-","-","-","-","-","-","-","O","-","-","-","-","-","O","O","-","O","-","X","X","X","X","X"
"---------O-----OOO--XXXXX","X","-","-","-","-","-","-","-","-","-","O","-","-","-","-","-","O","O","O","-","-","X","X","X","X","X"
"---------O-----XXXXX--OOO","X","-","-","-","-","-","-","-","-","-","O","-","-","-","-","-","X","X","X","X","X","-","-","O","O","O"
